-19180,-19463,-19765,-20653,-20818,-20870
-20873,-20915,-21050,-21395,-21240,-21010
-20778,-20488,-20018,-17975,-17563,-17398
-17440,-17610,-17788,-17838,-17748,-17640
-17518,-17398,-17315,-17340,-17435,-17563
-17723,-17910,-18110,-18393,-18470,-18570
-18658,-18705,-18728,-18808,-18825,-18833
-18830,-18820,-18805,-18748,-18720,-18683
-18608,-18485,-18298,-17480,-17233,-17025
-16820,-16585,-16365,-16563,-16718,-16815
-16850,-16855,-16898,-17193,-17155,-17050
-16945,-16888,-16868,-16715,-16685,-16720
-16815,-16960,-17120,-17365,-17443,-17583
-17765,-17940,-18075,-18363,-18563,-18870
-19235,-19593,-19910,-20530,-20568,-20528
-20443,-20340,-20233,-19923,-19830,-19743
-19655,-19558,-19438,-18793,-18488,-18193
-17945,-17780,-17705,-18048,-18308,-18588
-18878,-19213,-19613,-20728,-20915,-20998
-21038,-21115,-21305,-22058,-21920,-21658
-21400,-20988,-20258,-19005,-19170,-19303
-19383,-19443,-19455,-19045,-18753,-18400
-18038,-17715,-17480,-17343,-17363,-17440
-17585,-17780,-17950,-18303,-18425,-18518
-18548,-18510,-18448,-18295,-18263,-18243
-18245,-18260,-18268,-18215,-18193,-18160
-18100,-18005,-17870,-17210,-17005,-16855
-16758,-16668,-16548,-16685,-16830,-16918
-16923,-16888,-16948,-17350,-17303,-17185
-17173,-17288,-17360,-16730,-16648,-16798
-16955,-17038,-17130,-17483,-17678,-17935
-18215,-18463,-18660,-19310,-19608,-19923
-20235,-20560,-20880,-21345,-21263,-21153
-21060,-20998,-20938,-20618,-20475,-20310
-20118,-19925,-19795,-19433,-19168,-18845
-18505,-18175,-17878,-17745,-18043,-18418
-18800,-19175,-19553,-20300,-20353,-20375
-20445,-20615,-20920,-22275,-22308,-22108
-21830,-21260,-20380,-20455,-20425,-20238
-20183,-20228,-20228,-19630,-19315,-18943
-18520,-18100,-17750,-17320,-17273,-17300
-17360,-17398,-17505,-18093,-18173,-18203
-18170,-18108,-18050,-18060,-18073,-18088
-18100,-18093,-18050,-17925,-17908,-17865
-17775,-17635,-17448,-16880,-16768,-16698
-16668,-16660,-16630,-16560,-16688,-16820
-16878,-16883,-16935,-17410,-17410,-17400
-17550,-17785,-17893,-17318,-17280,-17438
-17515,-17523,-17635,-18410,-18555,-18680
-18785,-18883,-19013,-19958,-20315,-20605
-20873,-21158,-21433,-21538,-21378,-21218
-21090,-20970,-20820,-20525,-20545,-20523
-20433,-20305,-20198,-19850,-19625,-19318
-18955,-18588,-18220,-17603,-17820,-18170
-18543,-18885,-19200,-19713,-19625,-19540
-19623,-19863,-20173,-21388,-21643,-21593
-21423,-21133,-20720,-20850,-20603,-20413
-20325,-20213,-20008,-19488,-19455,-19298
-18945,-18468,-18010,-17265,-17215,-17228
-17230,-17270,-17440,-17865,-17903,-17915
-17928,-17968,-18023,-18185,-18170,-18115
-18013,-17878,-17730,-17460,-17438,-17408
-17348,-17215,-17020,-16660,-16650,-16670
-16673,-16665,-16673,-16623,-16748,-16975
-17105,-17085,-17028,-17318,-17350,-17345
-17458,-17688,-17873,-18043,-18275,-18413
-18415,-18455,-18633,-19095,-19218,-19408
-19565,-19660,-19765,-20600,-20913,-21215
-21498,-21703,-21780,-21518,-21433,-21393
-21348,-21233,-21045,-20528,-20410,-20230
-19988,-19778,-19720,-19813,-19755,-19600
-19350,-19038,-18695,-17793,-17798,-17970
-18220,-18455,-18640,-19085,-19085,-19035
-19040,-19125,-19250,-19935,-20310,-20525
-20578,-20560,-20518,-20425,-20285,-20120
-19940,-19733,-19505,-19250,-19300,-19213
-18925,-18495,-18043,-17138,-17123,-17203
-17338,-17483,-17600,-17758,-17810,-17893
-18045,-18233,-18393,-18368,-18160,-17913
-17650,-17398,-17180,-16903,-16923,-16935
-16898,-16793,-16670,-16525,-16598,-16695
-16775,-16818,-16843,-16958,-16975,-17075
-17195,-17193,-17050,-17305,-17460,-17463
-17420,-17463,-17633,-18383,-18610,-18768
-18905,-19095,-19323,-19510,-19643,-19835
-19973,-20085,-20265,-21150,-21518,-21903
-22158,-22170,-21980,-21475,-21435,-21408
-21363,-21253,-21080,-20553,-20408,-20213
-19920,-19560,-19320,-19413,-19393,-19355
-19283,-19145,-18925,-18058,-17865,-17840
-17980,-18158,-18298,-18523,-18535,-18520
-18533,-18573,-18623,-18973,-19175,-19380
-19580,-19710,-19735,-19653,-19590,-19470
-19325,-19190,-19080,-18845,-18820,-18768
-18625,-18350,-17963,-16970,-17018,-17143
-17320,-17505,-17648,-17905,-18063,-18265
-18520,-18770,-18905,-18288,-17930,-17575
-17253,-16965,-16700,-16368,-16445,-16500
-16488,-16398,-16330,-16458,-16570,-16675
-16748,-16780,-16820,-17055,-17078,-17080
-17080,-16998,-16888,-17240,-17528,-17738
-17820,-17813,-17863,-18425,-18623,-18828
-19075,-19388,-19668,-19990,-20133,-20250
-20328,-20440,-20613,-21295,-21675,-22023
-22125,-21945,-21653,-21175,-21078,-21010
-20983,-20923,-20780,-20298,-20270,-20190
-19973,-19600,-19190,-18878,-18868,-18875
-18893,-18893,-18848,-18413,-18200,-18018
-17955,-17965,-17985,-18348,-18398,-18430
-18475,-18510,-18505,-18558,-18573,-18598
-18700,-18843,-18935,-18920,-18853,-18745
-18635,-18553,-18495,-18358,-18378,-18403
-18335,-18105,-17725,-16885,-16958,-17110
-17340,-17608,-17820,-18100,-18270,-18475
-18720,-18933,-18990,-18253,-17878,-17500
-17180,-16873,-16533,-15905,-15918,-15958
-15983,-15973,-16000,-16418,-16490,-16585
-16580,-16560,-16685,-16790,-17033,-17138
-17053,-16945,-17033,-17418,-17653,-17963
-18168,-18235,-18208,-18350,-18503,-18680
-18928,-19253,-19530,-20015,-20178,-20308
-20413,-20483,-20520,-20780,-21038,-21230
-21248,-21128,-20993,-20615,-20530,-20498
-20475,-20415,-20325,-20058,-20085,-20083
-19915,-19580,-19138,-18228,-18195,-18335
-18470,-18480,-18428,-18298,-18188,-18080
-18035,-18030,-18015,-18388,-18555,-18685
-18713,-18600,-18438,-18310,-18243,-18203
-18223,-18280,-18358,-18503,-18458,-18373
-18270,-18148,-18040,-18028,-18068,-18073
-17975,-17755,-17440,-16830,-16900,-17065
-17305,-17615,-17915,-18303,-18355,-18370
-18483,-18670,-18775,-18340,-18048,-17720
-17380,-16985,-16558,-15840,-15725,-15698
-15745,-15795,-15828,-16153,-16398,-16480
-16103,-16138,-16875,-16885,-16878,-17018
-16873,-16613,-16833,-17483,-17700,-18005
-18203,-18343,-18433,-18440,-18508,-18605
-18758,-18980,-19153,-19565,-19733,-19890
-20000,-20040,-20023,-20103,-20168,-20225
-20285,-20330,-20330,-20083,-20070,-20048
-19978,-19903,-19873,-19783,-19773,-19838
-19815,-19603,-19240,-17913,-17748,-17850
-18025,-18063,-17978,-17978,-17968,-17913
-17898,-17983,-18085,-18318,-18478,-18630
-18658,-18540,-18385,-18173,-18108,-18043
-18015,-18058,-18170,-18508,-18488,-18348
-18118,-17875,-17683,-17620,-17620,-17608
-17555,-17418,-17213,-16848,-16908,-17068
-17268,-17533,-17905,-18483,-18495,-18365
-18325,-18440,-18528,-18250,-18148,-18000
-17745,-17330,-16853,-16000,-15843,-15775
-15713,-15655,-15743,-16188,-16565,-16995
-17193,-17098,-17220,-17243,-17015,-16905
-16678,-16430,-16618,-17410,-17743,-17973
-18095,-18263,-18495,-18975,-18958,-18883
-18885,-18925,-18908,-19023,-19105,-19213
-19318,-19363,-19385,-19533,-19583,-19668
-19758,-19800,-19793,-19738,-19715,-19680
-19633,-19563,-19485,-19455,-19518,-19663
-19755,-19610,-19238,-18158,-17878,-17680
-17565,-17603,-17608,-17548,-17613,-17648
-17680,-17785,-17918,-18170,-18273,-18343
-18338,-18275,-18208,-18125,-18233,-18338
-18408,-18500,-18593,-18495,-18305,-18005
-17685,-17428,-17240,-17208,-17220,-17220
-17210,-17128,-16978,-16975,-17065,-17413
-17845,-18140,-18335,-18530,-18528,-18485
-18423,-18333,-18263,-17955,-18055,-18135
-17998,-17665,-17290,-16435,-16313,-16265
-16138,-15988,-16040,-16543,-16785,-17113
-17403,-17610,-17693,-17798,-17595,-17373
-17180,-16998,-16843,-17405,-17688,-17883
-17993,-18143,-18393,-19368,-19345,-19258
-19250,-19190,-19018,-18638,-18623,-18695
-18770,-18823,-18878,-19133,-19280,-19418
-19493,-19528,-19578,-19613,-19560,-19515
-19463,-19330,-19153,-19250,-19360,-19538
-19713,-19658,-19320,-18223,-17893,-17490
-17030,-16973,-17188,-17230,-17233,-17275
-17388,-17523,-17633,-17840,-17943,-17995
-18048,-18118,-18153,-18500,-18775,-18970
-19050,-19028,-18895,-18020,-17658,-17318
-17100,-16970,-16850,-16983,-17013,-16975
-17008,-17058,-17030,-17130,-17440,-17928
-18380,-18578,-18683,-18893,-18760,-18745
-18555,-18333,-18173,-17775,-17875,-18040
-18123,-17985,-17795,-16948,-16865,-16750
-16580,-16568,-16625,-16895,-17388,-17575
-17585,-17828,-18045,-17833,-17850,-17808
-17578,-17305,-17085,-17363,-17535,-17693
-17833,-18118,-18408,-19413,-19450,-19495
-19608,-19598,-19400,-18445,-18360,-18363
-18393,-18488,-18628,-19085,-19263,-19390
-19483,-19558,-19585,-19358,-19288,-19183
-19038,-18875,-18745,-19010,-19223,-19503
-19725,-19675,-19348,-18205,-17953,-17663
-17288,-16943,-16778,-17105,-16978,-16938
-17035,-17138,-17238,-17485,-17608,-17730
-17915,-18118,-18273,-18908,-19053,-19088
-18980,-18738,-18373,-17308,-17010,-16798
-16683,-16615,-16580,-16860,-16913,-16938
-17068,-17265,-17295,-17433,-17585,-17803
-18133,-18425,-18650,-19000,-18880,-18728
-18443,-18085,-17683,-17665,-17803,-17870
-18165,-18273,-18280,-17480,-17488,-17328
-17120,-17398,-17275,-17915,-18043,-18013
-17940,-17848,-17893,-17848,-17838,-17790
-17640,-17428,-17285,-17413,-17573,-17788
-18030,-18313,-18500,-19383,-19543,-19728
-19955,-20075,-19918,-18478,-18233,-18080
-18043,-18150,-18275,-18740,-18910,-19055
-19175,-19240,-19213,-18875,-18710,-18528
-18395,-18343,-18325,-18740,-19135,-19545
-19788,-19738,-19478,-18473,-18153,-17900
-17610,-17210,-16678,-16973,-16783,-16730
-16810,-16853,-16898,-17168,-17403,-17648
-17908,-18185,-18430,-18853,-18715,-18478
-18170,-17855,-17528,-16760,-16620,-16563
-16530,-16495,-16553,-16865,-16940,-17053
-17223,-17433,-17498,-17560,-17583,-17640
-17813,-18075,-18285,-18570,-18563,-18415
-18130,-17753,-17545,-17775,-17975,-17813
-17788,-18290,-18453,-17845,-17755,-17675
-17600,-17655,-17000,-18158,-18148,-18393
-18280,-18335,-18173,-18085,-18155,-17910
-17670,-17498,-17375,-17365,-17550,-17823
-18138,-18400,-18588,-19400,-19698,-19973
-20258,-20328,-20050,-18568,-18193,-17938
-17843,-17858,-17890,-18190,-18300,-18420
-18495,-18518,-18530,-18285,-18110,-17958
-17845,-17800,-17825,-18495,-18873,-19283
-19630,-19740,-19618,-18663,-18335,-18108
-17823,-17450,-17138,-16968,-16715,-16620
-16660,-16708,-16765,-17130,-17390,-17655
-17973,-18268,-18438,-18290,-18020,-17715
-17445,-17250,-17043,-16543,-16468,-16478
-16553,-16633,-16730,-16975,-17013,-17125
-17300,-17488,-17608,-17643,-17688,-17738
-17833,-17925,-17993,-18143,-18080,-17935
-17785,-17655,-17603,-17655,-17743,-17808
-17580,-17760,-18248,-18195,-18040,-17955
-17735,-17710,-17663,-16875,-17295,-17303
-17168,-17503,-17478,-18410,-18300,-18005
-17790,-17600,-17463,-17398,-17555,-17830
-18185,-18485,-18710,-19738,-19993,-20178
-20273,-20083,-19673,-18493,-18118,-17880
-17733,-17633,-17623,-17758,-17853,-17953
-18015,-18068,-18088,-17775,-17643,-17518
-17425,-17420,-17503,-18135,-18483,-18903
-19298,-19475,-19465,-18740,-18458,-18320
-18125,-17765,-17533,-16880,-16685,-16598
-16588,-16643,-16730,-17373,-17578,-17773
-18003,-18148,-18153,-17665,-17445,-17258
-17103,-16963,-16800,-16540,-16540,-16573
-16678,-16815,-16918,-17130,-17173,-17255
-17415,-17525,-17575,-17670,-17713,-17808
-17840,-17808,-17798,-17663,-17618,-17555
-17533,-17525,-17503,-17678,-17790,-17838
-17903,-17860,-17913,-18398,-18263,-18223
-18003,-18118,-17855,-17250,-17173,-17948
-18578,-18593,-17633,-18045,-18240,-17933
-17818,-17723,-17528,-17463,-17643,-17953
-18318,-18643,-18920,-19903,-19978,-19928
-19788,-19540,-19250,-18398,-18118,-17898
-17735,-17650,-17633,-17600,-17675,-17710
-17718,-17730,-17713,-17453,-17328,-17233
-17210,-17275,-17378,-17860,-18198,-18520
-18795,-18993,-19150,-18795,-18478,-18318
-18250,-18080,-17843,-16863,-16728,-16715
-16718,-16780,-16898,-17528,-17703,-17825
-17843,-17815,-17755,-17320,-17185,-17070
-16945,-16823,-16743,-16645,-16685,-16770
-16830,-16908,-17030,-17273,-17343,-17410
-17500,-17563,-17600,-17748,-17755,-17745
-17725,-17680,-17645,-17523,-17510,-17445
-17395,-17445,-17505,-17583,-17723,-17878
-17850,-18008,-18000,-18238,-18125,-18163
-18213,-18310,-18320,-18398,-17900,-17158
-17418,-17928,-18140,-18053,-18493,-18005
-17878,-17718,-17573,-17588,-17748,-18038
-18355,-18675,-18958,-19545,-19518,-19398
-19250,-19085,-18898,-18280,-18108,-17918
-17775,-17700,-17653,-17625,-17615,-17593
-17570,-17540,-17495,-17260,-17213,-17233
-17258,-17265,-17303,-17768,-17980,-18180
-18405,-18670,-18888,-18665,-18400,-18245
-18193,-18175,-18000,-16973,-16843,-16875
-16903,-16965,-17085,-17533,-17585,-17598
-17548,-17488,-17423,-17203,-17130,-17050
-16970,-16895,-16845,-16795,-16795,-16863
-16950,-17035,-17155,-17423,-17460,-17523
-17573,-17658,-17685,-17783,-17815,-17758
-17720,-17698,-17620,-17490,-17493,-17478
-17463,-17538,-17648,-17705,-17803,-18005
-18030,-18038,-18288,-18295,-18358,-18453
-18453,-18408,-18600,-18260,-18410,-18580
-18578,-18453,-18335,-18270,-18770,-18478
-18020,-17695,-17688,-17855,-17995,-18225
-18463,-18685,-18860,-19170,-19133,-19050
-18920,-18778,-18633,-18215,-18088,-17990
-17903,-17805,-17718,-17630,-17580,-17528
-17493,-17460,-17410,-17333,-17325,-17328
-17348,-17388,-17445,-17715,-17893,-18088
-18280,-18478,-18630,-18533,-18278,-18110
-18063,-18103,-18003,-17155,-17083,-17135
-17143,-17200,-17288,-17455,-17400,-17388
-17373,-17343,-17333,-17215,-17138,-17080
-17043,-17018,-16985,-16988,-17005,-17030
-17148,-17308,-17418,-17633,-17625,-17675
-17738,-17748,-17743,-17960,-17940,-17778
-17705,-17758,-17693,-17570,-17588,-17595
-17618,-17693,-17808,-18150,-18165,-18188
-18100,-18093,-18203,-18455,-18620,-18763
-18815,-18750,-18685,-18723,-18390,-18145
-18160,-18300,-18358,-18478,-18823,-18850
-18458,-18108,-18018,-18245,-18335,-18453
-18628,-18763,-18853,-18908,-18875,-18783
-18680,-18593,-18485,-18205,-18138,-18073
-17995,-17920,-17858,-17683,-17663,-17593
-17525,-17485,-17460,-17485,-17488,-17463
-17483,-17530,-17560,-17778,-17908,-18028
-18140,-18295,-18428,-18328,-18218,-18118
-18068,-18050,-18063,-17315,-17240,-17333
-17330,-17308,-17398,-17453,-17430,-17425
-17408,-17393,-17413,-17320,-17273,-17225
-17163,-17125,-17130,-17120,-17190,-17280
-17380,-17538,-17678,-17870,-17900,-17928
-17950,-17910,-17880,-18105,-18010,-17858
-17758,-17753,-17788,-17703,-17800,-17788
-17793,-17900,-18025,-18343,-18373,-18433
-18318,-18200,-18223,-18583,-18645,-18658
-18748,-18995,-19115,-18645,-18643,-18785
-18790,-18610,-18610,-18673,-18840,-18938
-18778,-18605,-18575,-18598,-18623,-18663
-18753,-18793,-18828,-18695,-18645,-18570
-18545,-18520,-18455,-18290,-18233,-18148
-18083,-18020,-17940,-17775,-17740,-17703
-17695,-17685,-17668,-17598,-17635,-17670
-17665,-17640,-17638,-17858,-17920,-18013
-18125,-18245,-18325,-18265,-18205,-18088
-18018,-18053,-18090,-17345,-17408,-17468
-17558,-17498,-17530,-17560,-17590,-17595
-17593,-17600,-17593,-17483,-17460,-17428
-17388,-17335,-17290,-17313,-17360,-17478
-17593,-17698,-17828,-18100,-18200,-18238
-18175,-18130,-18113,-18185,-18043,-17990
-17948,-17928,-18038,-18010,-18060,-18063
-18103,-18233,-18320,-18463,-18423,-18470
-18453,-18313,-18263,-18513,-18658,-18758
-18763,-18780,-18918,-18870,-18583,-18485
-18485,-18515,-18568,-18883,-18925,-18940
-18895,-18808,-18725,-18630,-18625,-18710
-18725,-18705,-18718,-18615,-18570,-18558
-18563,-18535,-18503,-18373,-18270,-18205
-18198,-18153,-18073,-17933,-17900,-17883
-17875,-17855,-17853,-17755,-17750,-17743
-17723,-17743,-17805,-17945,-18005,-18085
-18160,-18190,-18223,-18250,-18168,-18095
-18065,-18113,-18170,-17463,-17435,-17615
-17695,-17690,-17678,-17740,-17783,-17813
-17813,-17763,-17720,-17683,-17673,-17638
-17585,-17570,-17553,-17530,-17555,-17608
-17730,-17835,-17913,-18250,-18343,-18418
-18358,-18318,-18328,-18325,-18210,-18203
-18190,-18180,-18270,-18368,-18245,-18180
-18270,-18443,-18613,-18543,-18510,-18355
-18423,-18383,-18355,-18485,-18513,-18610
-18783,-18868,-18848,-19010,-18865,-18745
-18683,-18713,-18770,-18918,-18895,-18923
-18913,-18828,-18738,-18650,-18660,-18685
-18643,-18658,-18653,-18598,-18605,-18643
-18635,-18625,-18598,-18425,-18360,-18330
-18303,-18265,-18223,-18088,-18088,-18085
-18070,-18073,-18080,-17870,-17850,-17868
-17888,-17920,-17975,-18143,-18153,-18168
-18208,-18258,-18283,-18190,-18178,-18208
-18175,-18135,-18168,-17988,-17635,-17775
-17888,-17835,-17780,-17883,-17903,-17945
-17980,-17935,-17883,-17883,-17898,-17865
-17775,-17733,-17760,-17688,-17758,-17810
-17873,-17968,-18055,-18375,-18468,-18570
-18595,-18535,-18508,-18495,-18470,-18483
-18453,-18415,-18470,-18623,-18395,-18303
-18438,-18618,-18975,-18628,-18608,-18385
-18375,-18418,-18413,-18553,-18635,-18623
-18660,-18775,-18855,-18820,-18713,-18740
-18755,-18708,-18723,-18923,-18963,-18960
-18865,-18825,-18783,-18733,-18685,-18663
-18688,-18705,-18665,-18675,-18713,-18710
-18685,-18685,-18655,-18538,-18520,-18525
-18505,-18463,-18415,-18275,-18243,-18243
-18245,-18230,-18208,-18058,-18045,-18075
-18100,-18130,-18178,-18248,-18248,-18278
-18288,-18288,-18275,-18318,-18273,-18220
-18223,-18220,-18268,-18148,-18120,-18125
-18135,-17998,-17955,-18050,-18080,-18073
-18080,-18078,-18053,-18053,-18035,-17998
-17993,-17975,-17923,-17935,-17978,-18038
-18063,-18110,-18198,-18460,-18610,-18743
-18793,-18715,-18623,-18675,-18663,-18673
-18635,-18598,-18683,-18878,-18718,-18600
-18683,-18840,-19115,-18545,-18625,-18525
-18433,-18423,-18465,-18470,-18565,-18675
-18723,-18718,-18700,-18990,-18855,-18825
-18823,-18865,-18898,-18880,-18885,-18878
-18825,-18830,-18825,-18785,-18748,-18753
-18783,-18730,-18715,-18765,-18793,-18770
-18780,-18755,-18713,-18693,-18680,-18648
-18608,-18575,-18538,-18443,-18433,-18433
-18423,-18400,-18368,-18293,-18285,-18263
-18258,-18305,-18333,-18315,-18340,-18363
-18365,-18348,-18343,-18350,-18333,-18285
-18295,-18285,-18248,-18233,-18198,-18210
-18275,-18275,-18273,-18230,-18333,-18338
-18280,-18203,-18158,-18210,-18223,-18183
-18158,-18173,-18150,-18163,-18150,-18168
-18220,-18265,-18313,-18533,-18665,-18820
-18868,-18780,-18705,-18823,-18810,-18798
-18760,-18698,-18753,-19030,-18968,-18863
-18893,-19063,-19095,-18360,-18560,-18533
-18493,-18450,-18450,-18580,-18575,-18600
-18678,-18783,-18820,-18858,-18888,-18950
-18928,-18893,-18868,-18825,-18805,-18835
-18848,-18835,-18843,-18810,-18815,-18808
-18815,-18795,-18823,-18865,-18860,-18850
-18853,-18833,-18838,-18853,-18845,-18775
-18710,-18700,-18700,-18590,-18588,-18563
-18543,-18560,-18545,-18463,-18465,-18458
-18465,-18468,-18440,-18420,-18423,-18418
-18448,-18478,-18460,-18380,-18403,-18390
-18353,-18335,-18325,-18345,-18335,-18345
-18343,-18330,-18368,-18398,-18470,-18578
-18490,-18410,-18358,-18283,-18323,-18375
-18328,-18278,-18303,-18318,-18343,-18333
-18368,-18418,-18455,-18600,-18655,-18780
-18853,-18813,-18795,-18888,-18895,-18900
-18898,-18853,-18818,-19013,-18960,-18965
-19020,-19135,-19053,-18280,-18490,-18530
-18518,-18523,-18535,-18575,-18640,-18658
-18635,-18655,-18760,-18930,-18895,-18908
-18920,-18883,-18840,-18895,-18895,-18848
-18815,-18855,-18878,-18830,-18845,-18800
-18843,-18868,-18865,-18910,-18915,-18943
-18918,-18915,-18928,-18903,-18875,-18865
-18835,-18820,-18808,-18748,-18715,-18690
-18688,-18668,-18628,-18608,-18570,-18560
-18580,-18568,-18563,-18473,-18470,-18483
-18480,-18463,-18445,-18440,-18423,-18410
-18403,-18410,-18418,-18373,-18355,-18365
-18365,-18370,-18370,-18468,-18525,-18515
-18468,-18560,-18525,-18370,-18370,-18390
-18435,-18448,-18405,-18420,-18430,-18463
-18478,-18498,-18553,-18635,-18665,-18713
-18783,-18780,-18808,-18783,-18790,-18815
-18845,-18810,-18763,-18945,-18828,-18823
-18880,-18995,-18975,-18533,-18600,-18620
-18565,-18510,-18540,-18578,-18610,-18665
-18743,-18778,-18788,-18940,-18963,-18973
-18975,-18950,-18915,-18868,-18870,-18833
-18845,-18875,-18853,-18863,-18883,-18885
-18893,-18893,-18898,-18930,-18963,-18978
-18965,-18990,-18970,-18938,-18953,-18965
-18918,-18895,-18878,-18828,-18793,-18780
-18770,-18735,-18713,-18645,-18630,-18638
-18655,-18645,-18628,-18540,-18508,-18500
-18478,-18480,-18523,-18428,-18428,-18460
-18460,-18428,-18398,-18430,-18405,-18380
-18370,-18403,-18390,-18410,-18485,-18275
-18415,-18558,-18558,-18400,-18450,-18443
-18433,-18518,-18533,-18495,-18500,-18520
-18555,-18538,-18550,-18635,-18663,-18683
-18703,-18713,-18735,-18748,-18755,-18773
-18753,-18720,-18710,-18865,-18818,-18763
-18720,-18748,-18820,-18663,-18665,-18568
-18520,-18520,-18485,-18665,-18703,-18660
-18678,-18765,-18863,-18848,-18878,-18935
-18930,-18883,-18855,-18845,-18870,-18870
-18880,-18845,-18815,-18853,-18898,-18918
-18925,-18925,-18960,-19025,-19043,-19000
-18983,-18988,-18983,-18965,-19005,-18995
-18960,-18930,-18908,-18868,-18840,-18803
-18773,-18750,-18740,-18675,-18660,-18660
-18660,-18660,-18643,-18555,-18515,-18508
-18488,-18470,-18465,-18458,-18445,-18440
-18423,-18440,-18453,-18390,-18375,-18373
-18383,-18398,-18410,-18465,-18405,-18413
-18505,-18498,-18505,-18458,-18480,-18490
-18505,-18528,-18593,-18540,-18565,-18538
-18543,-18563,-18545,-18590,-18608,-18630
-18645,-18668,-18698,-18713,-18708,-18738
-18768,-18755,-18693,-18770,-18785,-18755
-18640,-18573,-18685,-18688,-18653,-18528
-18473,-18523,-18573,-18630,-18713,-18780
-18808,-18808,-18835,-18975,-18970,-18983
-18980,-18968,-18943,-18855,-18838,-18833
-18833,-18840,-18808,-18840,-18885,-18953
-18973,-18973,-18963,-19028,-19020,-19028
-19035,-19000,-19000,-19000,-18998,-18985
-18983,-18925,-18880,-18858,-18840,-18825
-18830,-18823,-18790,-18715,-18695,-18690
-18678,-18680,-18660,-18545,-18568,-18555
-18520,-18495,-18475,-18448,-18423,-18418
-18415,-18405,-18370,-18363,-18358,-18353
-18365,-18383,-18408,-18420,-18333,-18530
-18523,-18540,-18543,-18548,-18515,-18503
-18548,-18563,-18570,-18578,-18578,-18578
-18565,-18593,-18598,-18555,-18583,-18605
-18623,-18633,-18670,-18685,-18688,-18688
-18723,-18730,-18658,-18728,-18720,-18688
-18525,-18388,-18565,-18608,-18580,-18550
-18543,-18513,-18518,-18740,-18750,-18770
-18843,-18915,-18948,-18915,-18948,-18940
-18898,-18873,-18875,-18873,-18840,-18853
-18850,-18865,-18858,-18805,-18883,-18945
-18965,-18988,-18985,-18953,-19018,-19030
-19005,-19010,-19025,-19013,-18985,-18998
-18993,-18958,-18943,-18850,-18818,-18813
-18818,-18820,-18823,-18733,-18740,-18733
-18710,-18708,-18668,-18578,-18583,-18543
-18525,-18513,-18503,-18440,-18430,-18415
-18393,-18348,-18333,-18368,-18358,-18330
-18353,-18360,-18375,-18363,-18400,-18565
-18580,-18580,-18603,-18540,-18570,-18518
-18520,-18568,-18600,-18645,-18608,-18630
-18615,-18590,-18588,-18523,-18558,-18583
-18603,-18605,-18628,-18650,-18670,-18663
-18653,-18688,-18705,-18628,-18630,-18620
-18535,-18408,-18460,-18610,-18568,-18523
-18573,-18605,-18620,-18763,-18835,-18858
-18873,-18918,-18998,-19043,-19015,-18980
-18933,-18898,-18915,-18908,-18890,-18858
-18853,-18860,-18865,-18898,-18945,-18963
-18973,-18993,-18998,-18875,-18870,-18910
-19020,-19033,-19035,-18975,-18948,-18958
-18925,-18928,-18908,-18835,-18815,-18825
-18825,-18813,-18808,-18785,-18770,-18728
-18698,-18698,-18688,-18603,-18590,-18583
-18578,-18518,-18483,-18440,-18388,-18360
-18330,-18300,-18310,-18290,-18293,-18290
-18310,-18313,-18318,-18330,-18375,-18563
-18615,-18608,-18538,-18548,-18540,-18558
-18538,-18540,-18593,-18620,-18625,-18630
-18625,-18605,-18573,-18533,-18563,-18573
-18555,-18573,-18605,-18573,-18585,-18618
-18625,-18658,-18665,-18550,-18525,-18540
-18533,-18490,-18445,-18650,-18605,-18568
-18583,-18600,-18655,-18788,-18870,-18968
-19063,-19123,-19145,-19078,-19005,-18943
-18908,-18888,-18903,-18935,-18943,-18915
-18905,-18923,-18930,-18940,-18978,-18968
-18965,-18968,-18968,-19060,-19025,-18923
-18988,-19063,-19053,-18993,-18985,-18950
-18918,-18905,-18845,-18805,-18793,-18783
-18783,-18765,-18750,-18738,-18748,-18755
-18738,-18703,-18685,-18628,-18613,-18583
-18543,-18520,-18530,-18385,-18350,-18375
-18330,-18288,-18263,-18288,-18288,-18283
-18283,-18305,-18318,-18398,-18178,-18625
-18648,-18693,-18688,-18643,-18545,-18488
-18508,-18525,-18530,-18528,-18528,-18593
-18608,-18578,-18540,-18528,-18540,-18550
-18535,-18533,-18545,-18545,-18550,-18568
-18600,-18640,-18635,-18550,-18530,-18518
-18488,-18478,-18498,-18695,-18638,-18645
-18655,-18635,-18650,-18945,-19000,-19018
-19093,-19265,-19415,-19195,-19098,-19025
-18968,-18923,-18933,-19045,-19045,-19015
-19003,-19003,-18988,-18998,-18983,-18955
-18970,-18978,-18998,-19073,-19083,-19103
-19070,-19073,-19083,-19015,-19013,-18950
-18895,-18855,-18813,-18788,-18788,-18753
-18730,-18700,-18725,-18700,-18730,-18725
-18695,-18665,-18663,-18633,-18605,-18553
-18498,-18480,-18463,-18363,-18338,-18313
-18248,-18255,-18250,-18178,-18203,-18218
-18223,-18265,-18270,-18450,-18103,-18418
-18663,-18550,-18688,-18645,-18625,-18508
-18508,-18553,-18495,-18450,-18488,-18525
-18533,-18505,-18483,-18503,-18498,-18498
-18505,-18485,-18500,-18443,-18458,-18490
-18540,-18570,-18628,-18573,-18613,-18603
-18573,-18628,-18685,-18825,-18758,-18635
