7.7,6.9,6.8,9.6
6.7,4.9,20.72,17.72
15.46,16.3,10.45,9.26
20.04,23.67,24.41,25.39
26.26,21.41,16.37,16.12
18.57,18.52,25.46,26.05
23.94,25.31,10.78,19.48
23.46,26.12,27.48,29.17
21.59,15.82,21.22,20.11
17.82,23.28,18.78,17.31
20.07,27.4,28.81,27.62
28.72,30.81,25.86,17.58
15.95,15.19,18.01,15.85
21.56,18.94,24.44,28.62
19.49,21.17,21.88,18.76
19.65,19.19,21.88,19.37
25.3,27.14,28.93,28.7
28.52,29.75,29.81,17.67
21.55,23.17,27.79,15.98
16.71,15.84,17.01,14.61
18.9,26.76,24.88,24.1
21.64,18.45,18.52,16.41
21.22,26.09,19.24,19
19.76,17.39,27.65,31.82
18.9,23.98,26.85,28.05
26.46,25.92,21.82,24.35
23.35,22.79,18.18,21.64
25.91,23.35,28.94,26.96
28.58,26.07,24.47,25.97
26.08,28.72,29.89,13.5
16.85,19.31,20.89,19.08
16.19,19.56,20.03,16.41
19.71,19.06,15.09,12.12
13.57,18.31,20.61,20.39
16.01,19.07,17.84,18.14
14.38,18.72,17.89,16.31
17.19,18.95,20.93,23.81
24.2,23.28,18.59,18.21
13.99,13.87,14.94,14.88
11.42,16.21,17.17,11.24
11.71,14.84,21.01,15.85
18.46,13.12,14.77,14.36
15.43,14.06,19.2,11.37
10.14,6.55,6.36,7.23
6.9,5.2,5.89,6.12
5.33,6.65,7.46,8.26
9.23,6.6,6.1,5.51
19.39,18.66,23.96,12.65
12.82,16.48,24.59,22.49
14.06,15.4,20.95,23.76
21.19,20.43,24.26,25.47
21.51,18.51,11.29,16.16
16.53,22.86,18.54,23.15
17.72,17.32,14.04,17.21
19.53,16.95,23.79,28.19
27.48,20.98,14.28,12.69
16.05,20.48,27.55,15.86
12.28,15.46,20.36,23.49
20.34,23.24,20.37,21.93
27.37,27.16,26.43,25.31
25.08,25.62,30.84,30.34
31.24,31,27.7,27.97
21.68,20.8,23.9,27.36
30.76,32.39,31.81,28.15
21.5,20.94,19.66,32.17
31.32,33.39,29.89,32.21
34.27,34.74,28.82,25.88
31.22,25.42,30.23,32.5
35.1,34.15,33.16,27.53
23.45,28.51,24.38,22.33
18.35,20.29,20.54,21.99
25.71,24.75,18.65,15.58
22.07,27.54,29.47,27.66
23.41,19.04,23.18,23.19
18.04,21.14,25.39,21.62
23.33,22.67,21.31,22.59
18.08,20.08,16.41,15.89
18.16,16.42,17.72,21.06
19.16,17.81,15.01,15.88
12.5,10.85,14.48,18.2
18.98,19.9,23.66,20.79
25.34,20.13,18.87,18.7
19.08,14.9,12.76,9.15
10.58,9.77,9.07,13.94
14.83,16.73,15.96,16.63
17.25,18.1,14.86,10.51
11.49,9.12,13.59,12.29
14.3,15.02,12.42,14.54
10.11,14.29,12.68,15.32
